family,version,checkpoint,variant,target,horizon,window_id,origin_date,mase,smape,wql
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,39,2019-11-27,1.4040625879179152,0.8043868760769658,0.005686016203083756
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,40,2020-03-27,4.226745024305346,3.8088856766409536,0.028020375142810822
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,41,2020-07-27,1.4394057221635397,1.1858872992971237,0.00927133033033285
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,42,2020-11-20,0.7779098928985756,0.6299313150069268,0.006586311085082818
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,43,2021-03-24,2.0242670804006875,1.5323020320742973,0.01070975363956328
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,44,2021-07-22,0.8620984167576582,0.6097684258927596,0.005993400773775673
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,45,2021-11-17,0.6565051251658837,0.4402664795352373,0.004044059570532246
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,46,2022-03-18,1.727818941503796,1.3437415151294263,0.010060843173172292
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,47,2022-07-19,0.8239475235079862,0.7024032274540224,0.006990330489271139
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,48,2022-11-14,0.5662589465712369,0.5236770848266794,0.00805060369151337
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,49,2023-03-16,1.0691449467053233,1.0244734679283791,0.008338042911928717
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,50,2023-07-17,0.3597711399980252,0.3033520713625521,0.004148366371613008
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,51,2023-11-10,1.308986073264676,1.1395286303559713,0.007585582172839649
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,52,2024-03-13,0.8549235380845593,0.6008416129132856,0.005389325851095564
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,53,2024-07-12,1.8496642202574765,1.038297238327247,0.007304154649835395
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,54,2024-11-07,1.1565404311199936,0.5932747394865289,0.005362317586068259
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,55,2025-03-12,1.6755981441249301,0.9244719737732738,0.008503469303802132
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,56,2025-07-11,0.7989208599597382,0.4552601618800258,0.0046492863903219725
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,57,2025-11-06,1.931144364428599,1.0489774590706265,0.008320929621526883
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,58,2026-03-10,2.643106799738235,1.5268326906733298,0.011080778250863496
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,5,59,2026-07-09,0.8547126770383768,0.48495480822210985,0.005574999221536028
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,0,2007-01-22,0.7353651332472215,196.65298829887354,0.8301042637261862
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,1,2007-05-18,0.5294170231331569,163.18146227367535,0.8624023670443026
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,2,2007-09-17,1.274923462731983,184.34425711020108,0.7936304896705692
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,3,2008-01-15,1.4489883143122675,167.4695393855843,0.7505936658932275
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,4,2008-05-14,0.7689125870932844,178.62407795268228,0.8658838396189305
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,simple_return,5,5,2008-09-11,2.598554340061307,197.39794153831184,0.8648418931458685
